package,snippet,description
bitcoin-merkle-tree	"{\n  flags: number[],\n  hashes: Buffer[],\n  numTransactions: number,\n  merkleRoot: Buffer\n}\n"	"##### `var partialMerkleTree = merkleTree.build(block)`\nConstruct proof object for transactions. Proof object:\n"
bizfly-unleash-proxy-client	"import { UnleashClient } from 'bizfly-unleash-proxy-client';\n\nconst unleash = new UnleashClient({\n    url: 'https://hostname/hosted/api',\n    clientKey: 'your-proxy-key',\n    appName: 'my-webapp'\n});\n\n// Used to set the context fields, shared with the Unleash Proxy\nunleash.updateContext({userId: '1233'});\n\n// Start the background polling\nunleash.start();\n"	"**Step 2: Initialize the SDK**\nYou need to have a Unleash-hosted instance, and the proxy need to be enabled. In addition you will need a proxy-specific `clientKey` in order to connect  to the Unleash-hosted Proxy.\n"
bizfly-unleash-proxy-client	"unleash.isEnabled('proxy.demo');\n"	"**Step 3: Check if feature toggle is enabled**\n"
bizfly-unleash-proxy-client	"const variant = unleash.getVariant('proxy.demo');\nif(variant.name === 'blue') {\n // somehting with variant blue...\n}\n"	"**Step 4: Get toggle variant**\n"
bizfly-unleash-proxy-client	"unleash.on('update', () => {\n    const myToggle = unleash.isEnabled('proxy.demo');\n    //do something useful\n});\n"	"**Listen for updates via the EventEmitter**\nThe client is also an event emitter. This means that your code can subscribe to updates from the client. \nThis is a neat way to update a single page app when toggle state updates. \n"
blockcypher-unofficial	"var blockcypher = require('blockcypher-unofficial');\n"	"## Usage\nsimply require the npm module at the top of the file\n"
blockcypher-unofficial	"var client = blockcypher({\n  network: \"testnet\"\n});\n\n//example call\nclient.Addresses.Unspents([\"address 1\", \"address 2\", ...], callback);\n"	"##Networks\nThis adapter supports testnet, mainnet, and blockcyphers testnet. You may access each network by setting the network option to \none of these options:\ntestnet3: \"testnet\",\nBlockcypher's testnet: \"blockcypher-testnet\",\nmainnet: (anything but other two)\nyou may specify the options you wish to make a call like so:\n"
bmaplib.lushu	"import LuShu from 'bmaplib.lushu'\n\n// You should use this lib after BaiduMap loaded. For Example:\n\nloadBaiduMap.then(() => {\n  new LuShu()\n})\n"	"### ES Next\n"
brl-daily-quotation	"const { CurrencyCode, getLastQuote } = require('./')\n\ngetLastQuote(CurrencyCode.EURO_BUY).then(console.log)\n"	"This package is responsible for listing the daily quotation of foreign currencies against the Brazillian Real (BRL), all based on SOAP services provided by Banco do Brasil for free, which you can see here: [SOAL Service Banco do Brasil](https://www3.bcb.gov.br/sgspub/JSP/sgsgeral/FachadaWSSGS.wsdl)\nYou can use destructor to get the requisition function and an object in the desired currency to get the daily quote.\n"
brl-daily-quotation	"{ \n  id: '21620',\n  isSpecial: 'false',\n  source: 'PTAX',\n  fullName: 'Exchange rate - Free - Euro (bid)',\n  shortName: 'Euro (bid)',\n  fullNamePTbr: 'Taxa de câmbio - Livre - Euro (compra)',\n  shortNamePTbr: 'Euro (compra)',\n  periodicity: 'Diária',\n  periodicityInitials: 'D',\n  isLocked: 'false',\n  isPublic: 'true',\n  lastValue: '4.3522000',\n  defaultUnitPTbr: 'R$/u.m.c.',\n  defaultUnit: 'R$/c.m.u.',\n  dateCurrency: 2019-06-14T03: 00: 00.000Z\n}\n"	"With this code, you will obtain an object like this:\n"
byted-vuedraggable	"  import draggable from 'vuedraggable'\n  ...\n  export default {\n        components: {\n            draggable,\n        },\n  ...\n"	".vue file:\n"
byted-vuedraggable	"computed: {\n    myList: {\n        get() {\n            return this.$store.state.myList\n        },\n        set(value) {\n            this.$store.commit('updateList', value)\n        }\n    }\n}\n"	"### With Vuex:\n"
byted-vuedraggable	"function onMoveCallback(evt, originalEvent){\n   ...\n    // return false; — for cancel\n}\n"	"#### move\nType: `Function`<br>\nRequired: `false`<br>\nDefault: `null`<br>\nIf not null this function will be called in a similar way as [Sortable onMove callback](https://github.com/RubaXa/Sortable#move-event-object).\nReturning false will cancel the drag operation.\n"
byted-vuedraggable	"checkMove: function(evt){\n    return (evt.draggedContext.element.name!=='apple');\n}\n"	"javascript:\n"
byted-vuedraggable	" Bower install vue.draggable\n"	"## Installation\n- Available through:\n"
cacache	"const cacache = require('cacache')\nconst fs = require('fs')\n\nconst tarball = '/path/to/mytar.tgz'\nconst cachePath = '/tmp/my-toy-cache'\nconst key = 'my-unique-key-1234'\n\n// Cache it! Use `cachePath` as the root of the content cache\ncacache.put(cachePath, key, '10293801983029384').then(integrity => {\n  console.log(`Saved content to ${cachePath}.`)\n})\n\nconst destination = '/tmp/mytar.tgz'\n\n// Copy the contents out of the cache and into their destination!\n// But this time, use stream instead!\ncacache.get.stream(\n  cachePath, key\n).pipe(\n  fs.createWriteStream(destination)\n).on('finish', () => {\n  console.log('done extracting!')\n})\n\n// The same thing, but skip the key index.\ncacache.get.byDigest(cachePath, integrityHash).then(data => {\n  fs.writeFile(destination, data, err => {\n    console.log('tarball data fetched based on its sha512sum and written out!')\n  })\n})\n"	"### Example\n"
cacache	"cacache.ls(cachePath).then(console.log)\n// Output\n{\n  'my-thing': {\n    key: 'my-thing',\n    integrity: 'sha512-BaSe64/EnCoDED+HAsh=='\n    path: '.testcache/content/deadbeef', // joined with `cachePath`\n    time: 12345698490,\n    size: 4023948,\n    metadata: {\n      name: 'blah',\n      version: '1.2.3',\n      description: 'this was once a package but now it is my-thing'\n    }\n  },\n  'other-thing': {\n    key: 'other-thing',\n    integrity: 'sha1-ANothER+hasH=',\n    path: '.testcache/content/bada55',\n    time: 11992309289,\n    size: 111112\n  }\n}\n"	"##### Example\n"
cacache	"cacache.ls.stream(cachePath).on('data', console.log)\n// Output\n{\n  key: 'my-thing',\n  integrity: 'sha512-BaSe64HaSh',\n  path: '.testcache/content/deadbeef', // joined with `cachePath`\n  time: 12345698490,\n  size: 13423,\n  metadata: {\n    name: 'blah',\n    version: '1.2.3',\n    description: 'this was once a package but now it is my-thing'\n  }\n}\n\n{\n  key: 'other-thing',\n  integrity: 'whirlpool-WoWSoMuchSupport',\n  path: '.testcache/content/bada55',\n  time: 11992309289,\n  size: 498023984029\n}\n\n{\n  ...\n}\n"	"##### Example\n"
cacache	"// Look up by key\ncache.get(cachePath, 'my-thing').then(console.log)\n// Output:\n{\n  metadata: {\n    thingName: 'my'\n  },\n  integrity: 'sha512-BaSe64HaSh',\n  data: Buffer#<deadbeef>,\n  size: 9320\n}\n\n// Look up by digest\ncache.get.byDigest(cachePath, 'sha512-BaSe64HaSh').then(console.log)\n// Output:\nBuffer#<deadbeef>\n"	"##### Example\n"
cacache	"// Look up by key\ncache.get.stream(\n  cachePath, 'my-thing'\n).on('metadata', metadata => {\n  console.log('metadata:', metadata)\n}).on('integrity', integrity => {\n  console.log('integrity:', integrity)\n}).pipe(\n  fs.createWriteStream('./x.tgz')\n)\n// Outputs:\nmetadata: { ... }\nintegrity: 'sha512-SoMeDIGest+64=='\n\n// Look up by digest\ncache.get.stream.byDigest(\n  cachePath, 'sha512-SoMeDIGest+64=='\n).pipe(\n  fs.createWriteStream('./x.tgz')\n)\n"	"##### Example\n"
cacache	"cacache.get.info(cachePath, 'my-thing').then(console.log)\n\n// Output\n{\n  key: 'my-thing',\n  integrity: 'sha256-MUSTVERIFY+ALL/THINGS=='\n  path: '.testcache/content/deadbeef',\n  time: 12345698490,\n  size: 849234,\n  metadata: {\n    name: 'blah',\n    version: '1.2.3',\n    description: 'this was once a package but now it is my-thing'\n  }\n}\n"	"##### Example\n"
cacache	"cacache.get.hasContent(cachePath, 'sha256-MUSTVERIFY+ALL/THINGS==').then(console.log)\n\n// Output\n{\n  sri: {\n    source: 'sha256-MUSTVERIFY+ALL/THINGS==',\n    algorithm: 'sha256',\n    digest: 'MUSTVERIFY+ALL/THINGS==',\n    options: []\n  },\n  size: 9001\n}\n\ncacache.get.hasContent(cachePath, 'sha521-NOT+IN/CACHE==').then(console.log)\n\n// Output\nfalse\n"	"##### Example\n"
cacache	"fetch(\n  'https://registry.npmjs.org/cacache/-/cacache-1.0.0.tgz'\n).then(data => {\n  return cacache.put(cachePath, 'registry.npmjs.org|cacache@1.0.0', data)\n}).then(integrity => {\n  console.log('integrity hash is', integrity)\n})\n"	"##### Example\n"
cacache	"request.get(\n  'https://registry.npmjs.org/cacache/-/cacache-1.0.0.tgz'\n).pipe(\n  cacache.put.stream(\n    cachePath, 'registry.npmjs.org|cacache@1.0.0'\n  ).on('integrity', d => console.log(`integrity digest is ${d}`))\n)\n"	"##### Example\n"
cacache	"cacache.rm.all(cachePath).then(() => {\n  console.log('THE APOCALYPSE IS UPON US 😱')\n})\n"	"##### Example\n"
cacache	"cacache.rm.entry(cachePath, 'my-thing').then(() => {\n  console.log('I did not like it anyway')\n})\n"	"##### Example\n"
cacache	"cacache.rm.content(cachePath, 'sha512-SoMeDIGest/IN+BaSE64==').then(() => {\n  console.log('data for my-thing is gone!')\n})\n"	"##### Example\n"
cacache	"cacache.tmp.mkdir(cache).then(dir => {\n  fs.writeFile(path.join(dir, 'blablabla'), Buffer#<1234>, ...)\n})\n"	"##### Example\n"
cacache	"cacache.tmp.mkdir(cache).then(dir => {\n  writeFile(path.join(dir, 'file'), someData).then(() => {\n    // make sure we didn't just put a root-owned file in the cache\n    cacache.tmp.fix().then(() => {\n      // all uids and gids match now\n    })\n  })\n})\n"	"##### Example\n"
cacache	"cacache.tmp.withTmp(cache, dir => {\n  return fs.writeFileAsync(path.join(dir, 'blablabla'), Buffer#<1234>, ...)\n}).then(() => {\n  // `dir` no longer exists\n})\n"	"##### Example\n"
cacache	"const crypto = require('crypto')\nconst hashAlgorithm = 'sha512'\nconst data = 'foobarbaz'\n\nconst integrity = (\n  hashAlgorithm +\n  '-' +\n  crypto.createHash(hashAlgorithm).update(data).digest('base64')\n)\n"	"##### Generating Digests Yourself\nIf you have an existing content shasum, they are generally formatted as a\nhexadecimal string (that is, a sha1 would look like:\n`5f5513f8822fdbe5145af33b64d8d970dcf95c6e`). In order to be compatible with\ncacache, you'll need to convert this to an equivalent subresource integrity\nstring. For this example, the corresponding hash would be:\n`sha1-X1UT+IIv2+UUWvM7ZNjZcNz5XG4=`.\nIf you want to generate an integrity string yourself for existing data, you can\nuse something like this:\n"
cacache	"cacache.verify(cachePath).then(stats => {\n  // deadbeef collected, because of invalid checksum.\n  console.log('cache is much nicer now! stats:', stats)\n})\n"	"##### Example\n"
cacache	"cacache.verify(cachePath).then(() => {\n  cacache.verify.lastRun(cachePath).then(lastTime => {\n    console.log('cacache.verify was last called on' + lastTime)\n  })\n})\n"	"##### Example\n"
chileexpress	"var chileexpress = require('chileexpress');\n\nchileexpress(['600110073533']).then(r=>{\n\tconsole.log(r);\n}).catch(e => {\n\tconsole.log(e);\n})\n"	"##Uso\n"
chileexpress	"  {\n    \"info\": {\n      \"orden_de_transporte \": \"600110073533\",\n      \"producto \": \"Encomienda\",\n      \"servicio \": \"Dia Habil Siguiente\",\n      \"estado \": \"Pieza en ruta al  DESTINATARIO\"\n    },\n    \"entrega\": {\n      \"rut_receptor\": \"14111532-4\",\n      \"fecha_entrega\": \"30/07/2015\",\n      \"hora_entrega\": \"11:24\",\n      \"nombre_receptor\": \"ALEXIS ADASME\"\n    },\n    \"hitos\": [\n      {\n        \"fecha\": \"30/07/2015\",\n        \"hora\": \"11:24\",\n        \"actividad\": \"Pieza en ruta al  DESTINATARIO\"\n      },\n      {\n        \"fecha\": \"29/07/2015\",\n        \"hora\": \"08:42\",\n        \"actividad\": \"Pieza en tránsito al destino ANTOFAGASTA BAQUEDANO\"\n      },\n      {\n        \"fecha\": \"28/07/2015\",\n        \"hora\": \"18:33\",\n        \"actividad\": \"Pieza en tránsito al destino CENTRO DE DISTRIBUCIÓN SANTIAGO\"\n      },\n      {\n        \"fecha\": \"28/07/2015\",\n        \"hora\": \"17:35\",\n        \"actividad\": \"Pieza recibida en Chilexpress\"\n      }\n    ]\n  }\n\n"	"**Función principal:** Recibe un arreglo de códigos de seguimiento y retorna una promesa con un arreglo con la información para cada código de seguimiento\n**Params**\n- Códigos de seguimiento `Array<String>`\n**Returns**: \n- Resultados `Promise<Array<result>>`\n**Ejemplo de result:**\n"
chrono-node-albinodrought	"> var chrono = require('chrono-node')\n\n> chrono.parseDate('An appointment on Sep 12-13') \nFri Sep 12 2014 12:00:00 GMT-0500 (CDT)\n    \n> chrono.parse('An appointment on Sep 12-13');\n[ { index: 18,\n    text: 'Sep 12-13',\n    tags: { ENMonthNameMiddleEndianParser: true },\n    start: \n     { knownValues: [Object],\n       impliedValues: [Object] },\n    end: \n     { knownValues: [Object],\n       impliedValues: [Object] } } ]\n"	"## Usage\nSimply pass a string to function `chrono.parseDate` or `chrono.parse`. \n"
chrono-node-albinodrought	"\n> chrono.parseDate('Friday', new Date(2012,7,23)); \nFri Aug 24 2012 12:00:00 GMT+0700 (ICT)\n\n> chrono.parseDate('Friday', new Date(2012,7,1)); \nFri Aug 03 2012 12:00:00 GMT+0700 (ICT)\n"	"### Reference Date\nToday's \"Friday\" is different from last month's \"Friday\". \nThe meaning of the referenced dates depends on when they are mentioned. \nChrono lets you define a reference date using `chrono.parse(text, ref)` and `chrono.parseDate(text, ref)`.    \n"
chrono-node-albinodrought	"var results = chrono.parse('I have an appointment tomorrow from 10 to 11 AM')\n\nresults[0].index  // 15\nresults[0].text   // 'tomorrow from 10 to 11 AM'\nresults[0].ref    // Sat Dec 13 2014 21:50:14 GMT-0600 (CST)\n\nresults[0].start.date()  // Sun Dec 14 2014 10:00:00 GMT-0600 (CST)\nresults[0].end.date()    // Sun Dec 14 2014 11:00:00 GMT-0600 (CST)\n"	"### Detailed Parsed Results\nThe function `chrono.parse` returns detailed parsing results as objects of class `chrono.ParsedResult`. \n"
chrono-node-albinodrought	"// Remove the timezone offset of a parsed date and then create the Date object\n> var results = new chrono.parse('2016-03-08T01:16:07+02:00'); // Create new ParsedResult Object\n> results[0].start.assign('timezoneOffset', 0); // Change value in ParsedComponents Object 'start'\n> var d = results[0].start.date(); // Create a Date object\n> d.toString(); // Display resulting Date object\n'Tue Mar 08 2016 01:16:07 GMT+0000 (GMT)'\n"	"#### ParsedComponents\nA group of found date and time components (year, month, hour, etc). ParsedComponents objects consist of `knownValues` and `impliedValues`.\n* `assign(component, value)`  Set known value to the component\n* `imply(component, value)`   Set implied value to the component\n* `get(component)`            Get known or implied value for the component\n* `isCertain(component)`      return true if the value of the component is known.\n* `date()`                    Create a javascript Date\n"
chrono-node-albinodrought	"// 'strict' mode\nchrono.strict.parseDate('Today');       // null\nchrono.strict.parseDate('Friday');      // null\nchrono.strict.parseDate('2016-07-01');  // Fri Jul 01 2016 12:00:00 ...\nchrono.strict.parseDate('Jul 01 2016'); // Fri Jul 01 2016 12:00:00 ...\n\n// 'casual' mode (default) \nchrono.parseDate('Today');              // Thu Jun 30 2016 12:00:00 ...\nchrono.casual.parseDate('Friday');      // Fri Jul 01 2016 12:00:00 ...\nchrono.casual.parseDate('Jul 01 2016'); // Fri Jul 01 2016 12:00:00 ...\nchrono.casual.parseDate('Friday');      // Fri Jul 01 2016 12:00:00 ...\n"	"### Strict vs Casual \nChrono comes with `strict` mode that parse only formal date patterns. \n"
chrono-node-albinodrought	"var christmasParser = new chrono.Parser();\n\n// Provide search pattern\nchristmasParser.pattern = function () { return /Christmas/i } \n\n// This function will be called when matched pattern is found\nchristmasParser.extract = function(text, ref, match, opt) { \n    \n    // Return a parsed result, that is 25 December\n    return new chrono.ParsedResult({\n        ref: ref,\n        text: match[0],\n        index: match.index,\n        start: {    \n            day: 25, \n            month: 12, \n        }\n    });\n}\n\n// Create a new custom Chrono. The initial pipeline 'option' can also be specified as \n// - new chrono.Chrono(exports.options.strictOption())\n// - new chrono.Chrono(exports.options.casualOption())\nvar custom = new chrono.Chrono();\ncustom.parsers.push(christmasParser);\n\ncustom.parseDate(\"I'll arrive at 2.30AM on Christmas night\") \n// Wed Dec 25 2013 02:30:00 GMT+0900 (JST)\n\n"	"### Parser\nParser is a module for low-level pattern-based parsing. Ideally, each parser should be designed to handle a single specific date format. User can add new type of parsers for supporting new date formats or languages.\n"
chrono-node-albinodrought	"var guessPMRefiner = new chrono.Refiner();\nguessPMRefiner.refine = function(text, results, opt) {\n    // If there is no AM/PM (meridiem) specified, \n    //  let all time between 1:00 - 4:00 be PM (13.00 - 16.00)\n    results.forEach(function (result) {\n        if (!result.start.isCertain('meridiem') \n            &&  result.start.get('hour') >= 1 && result.start.get('hour') < 4) {\n            \n            result.start.assign('meridiem', 1);\n            result.start.assign('hour', result.start.get('hour') + 12);\n        }\n    });\n    return results;\n} \n\n// Create a new custom Chrono. The initial pipeline 'option' can also be specified as \n// - new chrono.Chrono(exports.options.strictOption())\n// - new chrono.Chrono(exports.options.casualOption())\nvar custom = new chrono.Chrono();\ncustom.refiners.push(guessPMRefiner);\n\n// This will be parsed as PM.\n// > Tue Dec 16 2014 14:30:00 GMT-0600 (CST) \ncustom.parseDate(\"This is at 2.30\");\n\n// Unless the 'AM' part is specified\n// > Tue Dec 16 2014 02:30:00 GMT-0600 (CST)\ncustom.parseDate(\"This is at 2.30 AM\");\n"	"### Refiner\nRefiner is a higher level module for improving or manipulating the results. User can add a new type of refiner to customize Chrono's results or to add some custom logic to Chrono.\n"
cordova-plugin-notch-fix	"/** \r\n* @name has\r\n* @returns Promise<boolean>\r\n*/\r\ncutout.has();\r\n"	"### has()\r\n\r\n"
crosstree	"const treeA = new CrossTree();\ntreeA.subpath([\"alice\", \"firstName\"]).setValue(\"Alice\");\ntreeA.subpath([\"alice\", \"lastName\"]).setValue(\"Bloggs\");\nlet aliceData = treeA.toData();\n"	"## Examples:\n- Use setValue on a tree path:\n"
crosstree	"{\n  _: {\n    alice: {\n      _: {\n        firstName: { v: \"Alice\", t: 1572130604728 },\n        lastName: { v: \"Bloggs\", t: 1572130604728 }\n      }\n    }\n  }\n}\n"	"`aliceData` ->\n"
crosstree	"const treeB = new CrossTree({ _: { bob: { _: { firstName: { v: \"Bob\", t: 1571241715839 } } } } });\ntreeB.mergeData(aliceData); // receive Alice's data\ntreeB.subpath([\"alice\", \"firstName\"]).getValue(); // -> Alice\nlet bobData = treeB.toData();\n"	"- Merge data with another replica:\n"
crosstree	"{\n  _: {\n    bob: {\n      _: {\n        firstName: { v: \"Bob\", t: 1571241715839 }\n      }\n    },\n    alice: {\n      _: {\n        firstName: { v: \"Alice\", t: 1572130604728 },\n        lastName: { v: \"Bloggs\", t: 1572130604728 }\n      }\n    }\n  }\n}\n"	"`bobData` ->\n"
crosstree	"\ntreeA.observeTree( (event) => {\n    const { change, before, after } = event;\n    sendToBob( change );\n    // change.data - new entry data\n    // change.path - path of changed entry\n});\n"	"- Send changes by observing tree:\n"
crosstree	"{ v: \"My Repo\"\n  _: {\n   \"README.md\": { v: \"blob:1234\", t: 1571200000000  },\n   \"package.json\": { v: \"blob:9876\", t: 1572300000000 },\n   \"src\": {\n      v:\"dir\", t: 1573400000000,\n      _:{\n          \"index.ts\": { v: \"text:hello\", t: 1574500000000 }\n      }\n   }\n}}\n"	"## Use Cases\n- File Structure\n"
crosstree	"{ _:{\n  \"6fa459ea\": {\n    _:{\n      \"name\": { v: \"Alice\", t: 1571200000000 },\n      \"type\": { v: \"admin\", t: 1571200000000 },\n    }\n  },\n  \"ee8a3ca4\": {\n    _:{\n      \"name\": { v: \"Bob\", t: 1574500000000 },\n      \"type\": { v: \"guest\", t: 1574500000000 },\n    }\n  },\n}}\n"	"- Records\n"
crosstree	"{ v: \"Sheet 1\"\n  _: {\n   \"A1\": { v: \"Column 1\", t: 1571200000000 },\n   \"A2\": { v: \"613423\", t: 1572300000000 },\n   \"A3\": { v: \"875243\", t: 1572300000000 },\n}}\n"	"- Spreadsheet\n"
css-classes	"const cssClasses = require(\"css-classes\");\n"	"## Usage\n"
css-classes	"    const arr = [\".a {} .b {}\", \".a {} .c {}\"];\n    cssClasses(arr) // => [\"a\", \"b\", \"c\"]\n    cssClasses(arr, false) // => [\"a\", \"b\", \"c\"]\n    \n    const text = \".a {} .b {} .a {} .c {}\";\n    cssClasses(text) // => [\"a\", \"b\", \"c\"]\n    cssClasses(text, false) // => [\"a\", \"b\", \"c\"]\n"	"### Unique\n"
css-classes	"    const arr = [\".a {} .b {}\", \".a {} .c {}\"];\n    cssClasses(arr, true) // => [\"a\", \"b\", \"a\", \"c\"]\n    \n    const text = \".a {} .b {} .a {} .c {}\";\n    cssClasses(text, true) // => [\"a\", \"b\", \"a\", \"c\"]\n"	"### Include duplicates\n"
csv-iterator	"var createCSVIterator = require('csv-iterator')\n\nvar iterator = createCSVIterator({path: 'input.csv', from: 10, to: 20})\n"	"[![Build Status](https://travis-ci.org/mirkokiefer/csv-iterator.png?branch=master)](https://travis-ci.org/mirkokiefer/csv-iterator)\n[![NPM](https://nodei.co/npm/csv-iterator.png)](https://nodei.co/npm/csv-iterator/)\nA ligthweight async csv-iterator for Node.js.\nExample that creates an iterator from a file to iterate over rows 10 to 20:\n"
cubx-grunt-webpackage-scaffold	"grunt.loadNpmTasks('cubx-grunt-webpackage-scaffold');\n"	"Once the plugin has been installed, it may be enabled inside your Gruntfile with this line of JavaScript:\n"
custom-jszip	"var zip = new JSZip();\n\nzip.file(\"Hello.txt\", \"Hello World\\n\");\n\nvar img = zip.folder(\"images\");\nimg.file(\"smile.gif\", imgData, {base64: true});\n\nzip.generateAsync({type:\"blob\"}).then(function(content) {\n    // see FileSaver.js\n    saveAs(content, \"example.zip\");\n});\n\n/*\nResults in a zip containing\nHello.txt\nimages/\n    smile.gif\n*/\n"	"=====\n[![Selenium Test Status](https://saucelabs.com/browser-matrix/jszip.svg)](https://saucelabs.com/u/jszip)\nA library for creating, reading and editing .zip files with JavaScript, with a\nlovely and simple API.\nSee https://stuk.github.io/jszip for all the documentation.\n"
cvss	"var cvss = require('cvss');\n\nvar score = cvss.getScore('CVSS:3.0/AV:P/AC:H/PR:N/UI:R/S:C/C:L/I:H/A:L');\n\nconsole.log(score) // => 6.2\n\nvar rating = cvss.getRating(score);\n\nconsole.log(rating) // => Medium\n"	"## Usage\n"
cvss	"{\n    score: getBaseScore(input),\n    rating: getRating(getBaseScore(input))\n}\n"	"### #getBase [String or Object input], [Object options (optional)]\nReturns an object with the base score and its rating. Equivalent to\n"
cvss	"{\n    score: getEnvironmentalScore(input),\n    rating: getRating(getEnvironmentalScore(input))\n}\n"	"### #getEnvironmental [String or Object input], [Object options (optional)]\nReturns an object with the environmental score and its rating. Equivalent to\n"
cvss	"{\n    score: getTemporalScore(input),\n    rating: getRating(getTemporalScore(input))\n}\n"	"### #getTemporal [String or Object input], [Object options (optional)]\nReturns an object with the environmental score and its rating. Equivalent to\n"
cvss	"{\n    base: getBase(input),\n    temporal: getTemporal(input),\n    environmental: getEnvironmental(input)\n}\n"	"### #getAll [String or Object input], [Object options (optional)]\nReturns object with the score and rating for all three scores:\n"
days-calendar	"import DaysCalendar from 'days-calendar';\n\nnew Vue({\n  el: '#your-dom-element',\n   components: {\n      Calendar: DaysCalendar\n   }\n})\n"	"#### Base\n"
days-calendar	"renderDay(day){\n  console.log(day);\n  return day;\n}\n\n/* Day object:\n{ number: (Number of that day), date: (Moment Date Object), class: [] } */\n"	"#### renderDay (optional)\nIf you pass this props to Days Calendar, it will pass day object to the function before render the content.\nThis function should return a day object array.\n"
days-calendar	"renderDays(year, month, days){\n  return new Promise((resolve, reject) => {\n     //Do something\n     resolve(days);\n  });\n}\n"	"#### renderDays (optional)\nIf you pass this props to Days Calendar, it will pass the array of day object to the function before render the content.\nThis function should return promise which resolve days array or error.\n"
days-calendar	"onClick(day){\n  console.log('This day is:', day);\n}\n"	"#### onClick (optional)\nIf you pass this props to Days Calendar, it will pass the day object to the function before render the content.\nIt will allow you control the behavior after click on any day.\n"
democracyos-toggle	"var Toggle = require('toggle');\n\nvar toggle = new Toggle();\ndocument.body.appendChild(toggle.el);\n\ntoggle.value(); // false\n\ntoggle.value(true);\ntoggle.value(); // true\n\ntoggle.toggle();\ntoggle.value(); // false\n"	"## Example\n    \n"
dotenv-utils	"const {boolean} = require(\"dotenv-utils\")\n\nboolean(\"true\") // true\nboolean(\"TRUE\") // true\nboolean(\"false\") // false\nboolean(\"foo\") // false\nboolean(\"\") // false\nboolean(undefined) // false\n"	"### `boolean`\nConverts a string representation (case-insensitive) of a boolean to an actual boolean.\n"
dotenv-utils	"const {number} = require(\"dotenv-utils\")\n\nnumber(\"123\") // 123\nnumber(\"  123   \") // 123\nnumber(\"foo\") // 0\nnumber(undefined) // 0\n"	"### `number`\nConverts a string representation of a number to an actual number. Basically like `Number(x)`, but will return a `0` instead of `NaN` when string cannot be converted to a number.\n"
dotenv-utils	"const {string} = require(\"dotenv-utils\")\n\nstring(\"foo\") // foo\nstring(\"  foo   \") // \"foo\"\nstring(\"\") // \"\"\nstring(undefined) // \"\"\n"	"### `string`\nTrims the supplied string. If provided a falsy value, returns `\"\"`. This is mainly useful when used in conjunction with the [`conform`](#conform) helper.\n"
dotenv-utils	"const {array} = require(\"dotenv-utils\")\n\narray(\"foo, bar, baz\") // [\"foo\", \"bar\", \"baz\"]\narray(\"foo,   bar,    baz\") // [\"foo\", \"bar\", \"baz\"]\narray(\",,,\") // []\narray(\"\") // []\narray(undefined) // []\n"	"### `array`\nConverts a string of comma-separated values (`\"foo, bar, baz\"`) to an array. Any extra whitespace will be trimmed and empty strings discarded.\n"
dotenv-utils	"const {object} = require(\"dotenv-utils\")\n\nobject(\"foo: bar, baz: quux\") // {foo: \"bar\", baz: \"quux\"}\nobject(\"foo:    bar   ,baz:quux\") // {foo: \"bar\", baz: \"quux\"}\nobject(\":,foo:\") // {foo: \"\"}\nobject(\"::,\") // {}\nobject(\"\") // {}\nobject(undefined) // {}\n"	"### `object`\nConverts a string of comma-separated tuples (`\"foo: bar, baz: quux\"`) to an object. Any extra whitespace from either key or value will be discarded, as are tuples with falsy keys.\n"
dotenv-utils	"// Make sure you have loaded the env vars somehow,\n// either inline or using `dotenv`...\n\nconst {conform, boolean, array, string} = require(\"dotenv-utils\")\n\n// Specify a schema using the conversion functions\nconst schema = {\n  MINIFY: boolean,\n  DEFAULT_LOCALE: string,\n  SUPPORTED_LOCALES: array,\n}\n\n// Drop `process.env` into `conform`\nconst config = conform(process.env, schema)\n\n// `config` is now:\n// {\n//   MINIFY: false,\n//   DEFAULT_LOCALE: \"en-GB\",\n//   SUPPORTED_LOCALES: [\"en-GB\", \"cs-CZ\", \"pl-PL\"],\n// }\n\nmodule.exports = config\n"	"You can do this:\n"
ember-cli-deploy-github-status	"ENV.github = {\n  token: '<your-github-token>',\n  userOrOrganization: '<user-name>'\n  repo: '<my-ember-app-repo>',\n  publicURL: '<url-where-assets-will-be-viewed-from>',\n  commitUser: '<who-made-the-commit',\n  commitSha: '<sha-for-specific-commit>'\n}\n"	"- Get a github api [token](https://github.com/settings/tokens) make sure the `repo:status` scope is selected\n- Place the following configuration into `config/deploy.js`\n"
ember-query-layer	"import { query } from 'ember-query-layer';\nexport default Route.extend({\n  model: query`\n    query PostsRoute {\n      post {\n        comments {\n          author\n        }\n      }\n    }\n  `\n});\n"	"## Planned Usage\nWAIT! Using `model()` isn't really ideal, since it doesn't always get\ncalled. Was there a new hook called `data()` or something? Or could we\nreopen link-to somehow and check whether the target route has a\nquery-layer model hook?\nThis doesn't work yet! But practicing some README-driven development,\nhere's what I'm thinking:\n"
ember-query-layer	"export default Route.extend({\n  model() {\n    return this.store.findAll('post', {\n      include: 'comments,comments.author'\n    });\n  }\n});\n"	"This will have a similar effect to (although without the confusing\nsemantics of reload, backgroundReload, or async relationships. A single\npromise is returned, which resolves with all the data you requested.\nNote - you don't need to specify scalar fields (only relationships), because they're already\nspecified in your DS.Model, and REST endpoints usually return the whole\nrecord anyway)\n"
